#fields: DAQ.lowering,DAQ.type,EIC.time,EIC.lat,EIC.lon,EIC.x,EIC.y,DAQ.g,DAQ.p,DAQ.r,DAQ.a,EIC.depth,DAQ.da,MAG.src,MAG.x,MAG.y,MAG.z,MAG.m,CTD.src,CTD.tp,CTD.c,CTD.dp,CTD.s,CTD.svel,CTD.p,DAQ.cruiseid,DAQ.etype,DAQ.evt
J2-1104,ASNAP,2018/08/22 05:51:31,45.94640774,-129.98377631,16825.179920,21829.877642,230.00,-15.1,1.5,1.73,1518.48,1520.21,HMR2300,5413.3,-20553.3,48800.0,53227.7,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 05:52:01,45.94640963,-129.98377705,16825.122330,21830.087719,230.05,-14.4,2.1,1.75,1518.42,1520.17,HMR2300,5933.3,-20893.3,48253.3,52916.2,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 05:52:31,45.94641259,-129.98377569,16825.228167,21830.416108,229.87,-14.1,1.3,1.79,1518.38,1520.17,HMR2300,6346.7,-20253.3,48653.3,53081.3,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 05:53:01,45.94641636,-129.98377805,16825.044133,21830.835569,230.28,-14.7,1.2,1.96,1518.22,1520.18,HMR2300,5653.3,-20440.0,48593.3,53019.5,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 05:53:31,45.94641179,-129.98379972,16823.357685,21830.327101,229.79,-14.1,0.9,1.20,1518.74,1519.94,HMR2300,6040.0,-19693.3,48833.3,53000.0,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 05:54:01,45.94640909,-129.98379978,16823.353484,21830.027998,229.95,-11.9,0.9,0.93,1519.10,1520.03,HMR2300,8033.3,-19346.7,48406.7,52745.0,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 05:54:31,45.94640850,-129.98379220,16823.942838,21829.961547,231.99,-10.8,1.4,0.89,1519.12,1520.01,HMR2300,8213.3,-20653.3,47880.0,52787.4,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 05:55:01,45.94640668,-129.98378576,16824.444064,21829.759500,232.19,-12.1,1.9,0.98,1519.07,1520.05,HMR2300,7180.0,-21000.0,47840.0,52737.3,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 05:55:31,45.94640355,-129.98378017,16824.878868,21829.411730,232.31,-12.0,1.9,0.99,1519.06,1520.05,HMR2300,7206.7,-20793.3,47920.0,52731.6,,,,,,,,KM1813,,
J2-1104,EVT,2018/08/22 05:55:36,45.94640308,-129.98377939,16824.940220,21829.359016,231.76,-11.7,1.7,0.95,1519.07,1520.02,HMR2300,7706.7,-20586.7,47946.7,52745.5,,,,,,,,KM1813,DLG,DEPLOY: Mini-BPR 12 placed on seafloor prior to swap with Mini-BPR 5. DEPLOY SIO-BPR
J2-1104,ASNAP,2018/08/22 05:56:01,45.94640045,-129.98377655,16825.161258,21829.066728,231.73,-12.0,1.9,0.98,1519.06,1520.04,HMR2300,7446.7,-20880.0,47906.7,52787.1,,,,,,,,KM1813,,
J2-1104,EVT,2018/08/22 05:56:18,45.94639887,-129.98377536,16825.253358,21828.891627,231.81,-12.2,2.1,0.99,1519.05,1520.04,HMR2300,7273.3,-21040.0,47960.0,52874.8,,,,,,,,KM1813,DLG,HIGHLIGHTS: HIGHLIGHTS HD highlights stop
J2-1104,ASNAP,2018/08/22 05:56:31,45.94639784,-129.98377485,16825.293302,21828.777362,231.72,-12.0,1.9,0.98,1519.06,1520.04,HMR2300,7326.7,-20906.7,47886.7,52762.7,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 05:57:01,45.94639656,-129.98377485,16825.293520,21828.635276,231.42,-11.2,1.7,0.93,1519.08,1520.01,HMR2300,8133.3,-20500.0,47880.0,52715.2,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 05:57:31,45.94639687,-129.98377626,16825.183306,21828.669758,231.62,-10.8,1.8,0.91,1519.09,1520,HMR2300,8493.3,-20686.7,47653.3,52639.5,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 05:58:01,45.94639895,-129.98377857,16825.003808,21828.899987,231.52,-11.5,1.7,0.94,1519.07,1520.01,HMR2300,7893.3,-20360.0,47986.7,52721.5,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 05:58:31,45.94640221,-129.98378146,16824.778911,21829.263005,231.51,-10.8,1.2,0.91,1519.10,1520.01,HMR2300,8386.7,-20220.0,48066.7,52816.6,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 05:59:01,45.94640621,-129.98378452,16824.540619,21829.707513,231.87,-12.4,1.0,0.98,1519.06,1520.04,HMR2300,6946.7,-20100.0,48353.3,52823.4,,,,,,,,KM1813,,
J2-1104,EVT,2018/08/22 05:59:03,45.94640651,-129.98378470,16824.527112,21829.741207,231.74,-12.5,0.8,1.00,1519.06,1520.06,HMR2300,6906.7,-19886.7,48486.7,52859.6,,,,,,,,KM1813,DLG,HIGHLIGHTS: MPR measurment AX-302. HIGHLIGHTS HD highlights start
J2-1104,ASNAP,2018/08/22 05:59:31,45.94641050,-129.98378731,16824.323346,21830.183927,231.57,-12.7,1.1,1.00,1519.05,1520.05,HMR2300,6766.7,-20220.0,48433.3,52919.0,,,,,,,,KM1813,,
J2-1104,EVT,2018/08/22 05:59:48,45.94641273,-129.98378876,16824.210895,21830.431842,231.69,-12.4,0.9,0.99,1519.06,1520.05,HMR2300,7033.3,-20053.3,48433.3,52890.4,,,,,,,,KM1813,DLG,FREE_FORM: MPR in place on concrete benchmark AX-302. 
J2-1104,ASNAP,2018/08/22 06:00:01,45.94641435,-129.98378982,16824.128096,21830.611659,231.72,-12.5,0.9,0.99,1519.06,1520.05,HMR2300,6926.7,-20013.3,48313.3,52751.2,,,,,,,,KM1813,,
J2-1104,EVT,2018/08/22 06:00:23,45.94641661,-129.98379158,16823.990984,21830.863235,232.21,-11.0,2.8,0.94,1519.06,1520,HMR2300,8173.3,-21586.7,47326.7,52655.5,,,,,,,,KM1813,DLG,PRESSURE: Start AX-302 MPR measurements. PRESSURE Start
J2-1104,ASNAP,2018/08/22 06:00:31,45.94641732,-129.98379221,16823.942285,21830.942338,232.31,-10.9,2.6,0.94,1519.06,1520,HMR2300,8186.7,-21546.7,47333.3,52647.2,,,,,,,,KM1813,,
J2-1104,EVT,2018/08/22 06:00:44,45.94641841,-129.98379316,16823.868271,21831.063571,232.00,-11.0,2.9,0.98,1519.05,1520.03,HMR2300,8220.0,-21640.0,47300.0,52660.7,,,,,,,,KM1813,DLG,HIGHLIGHTS: HIGHLIGHTS HD highlights stop
J2-1104,ASNAP,2018/08/22 06:01:01,45.94641936,-129.98379459,16823.757431,21831.168951,232.80,-11.0,2.7,0.96,1519.06,1520.02,HMR2300,8106.7,-21826.7,47300.0,52720.1,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:01:31,45.94642035,-129.98379708,16823.563433,21831.279130,232.61,-10.9,2.8,0.95,1519.05,1520,HMR2300,8126.7,-21833.3,47280.0,52708.0,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:02:01,45.94642011,-129.98379983,16823.349352,21831.252376,232.55,-11.0,2.8,0.95,1519.05,1520,HMR2300,8040.0,-21826.7,47353.3,52757.8,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:02:31,45.94641865,-129.98380285,16823.114201,21831.090075,232.64,-11.0,2.8,0.98,1519.05,1520.03,HMR2300,8100.0,-21633.3,47346.7,52681.3,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:03:01,45.94641607,-129.98380582,16822.883524,21830.803461,232.71,-10.9,2.7,0.95,1519.05,1520,HMR2300,8153.3,-21680.0,47326.7,52690.7,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:03:31,45.94641256,-129.98380866,16822.662370,21830.413072,233.21,-10.8,2.7,0.94,1519.05,1519.99,HMR2300,8073.3,-21986.7,47380.0,52853.2,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:04:01,45.94640883,-129.98381097,16822.482177,21829.998102,232.51,-11.1,2.7,0.96,1519.04,1520,HMR2300,7926.7,-21780.0,47420.0,52781.2,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:04:31,45.94640480,-129.98381275,16822.343944,21829.550201,232.56,-11.1,2.7,0.96,1519.04,1520,HMR2300,8013.3,-21833.3,47393.3,52792.4,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:05:01,45.94640109,-129.98381374,16822.267240,21829.138454,232.01,-11.0,2.8,0.99,1519.03,1520.02,HMR2300,8233.3,-21546.7,47320.0,52642.5,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:05:31,45.94639782,-129.98381392,16822.253382,21828.774693,232.40,-10.9,2.6,0.94,1519.04,1519.98,HMR2300,8080.0,-21573.3,47353.3,52659.6,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:06:01,45.94639551,-129.98381315,16822.312877,21828.518596,232.30,-11.1,2.8,0.95,1519.03,1519.98,HMR2300,8086.7,-21646.7,47386.7,52720.7,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:06:31,45.94639423,-129.98381140,16822.449196,21828.375724,232.31,-11.1,2.8,0.95,1519.03,1519.98,HMR2300,8026.7,-21700.0,47353.3,52703.5,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:07:01,45.94639400,-129.98380853,16822.672578,21828.350173,232.67,-10.9,2.8,0.96,1519.03,1519.99,HMR2300,8086.7,-21820.0,47353.3,52762.2,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:07:31,45.94639485,-129.98380435,16822.997409,21828.444554,232.60,-11.1,2.9,0.96,1519.02,1519.98,HMR2300,8013.3,-21826.7,47320.0,52723.8,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:08:01,45.94639619,-129.98379985,16823.347469,21828.593322,232.72,-11.0,2.7,0.96,1519.02,1519.98,HMR2300,8066.7,-21793.3,47466.7,52849.8,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:08:31,45.94639835,-129.98379426,16823.782628,21828.833695,233.13,-11.2,2.8,0.95,1519.01,1519.96,HMR2300,7866.7,-22060.0,47373.3,52846.6,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:09:01,45.94640110,-129.98378881,16824.207182,21829.139808,232.67,-11.2,2.8,0.98,1519.02,1520,HMR2300,7806.7,-21866.7,47373.3,52757.3,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:09:31,45.94640421,-129.98378433,16824.555564,21829.485514,233.08,-10.9,2.9,0.94,1519.02,1519.96,HMR2300,7980.0,-22080.0,47320.0,52824.1,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:10:01,45.94640765,-129.98378128,16824.792653,21829.867198,232.50,-10.9,3.0,0.95,1519.01,1519.96,HMR2300,8160.0,-21820.0,47206.7,52641.9,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:10:31,45.94641075,-129.98378018,16824.878835,21830.212048,233.14,-11.1,2.6,0.95,1519.01,1519.96,HMR2300,7840.0,-21880.0,47386.7,52779.7,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:11:01,45.94641353,-129.98378108,16824.808572,21830.520614,232.94,-11.2,2.8,0.96,1519.01,1519.97,HMR2300,7760.0,-21926.7,47373.3,52775.3,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:11:31,45.94641576,-129.98378364,16824.609300,21830.768563,232.79,-11.0,2.9,0.96,1519.01,1519.97,HMR2300,8013.3,-21926.7,47300.0,52747.3,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:12:01,45.94641769,-129.98378707,16824.342152,21830.982871,232.94,-10.9,2.8,0.95,1519.01,1519.96,HMR2300,8073.3,-21900.0,47320.0,52763.3,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:12:31,45.94641971,-129.98379089,16824.044902,21831.207367,232.70,-11.0,2.9,0.96,1519.01,1519.97,HMR2300,8120.0,-21880.0,47253.3,52702.4,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:13:01,45.94642175,-129.98379449,16823.764590,21831.434598,232.91,-11.1,2.9,0.95,1519.00,1519.95,HMR2300,7926.7,-22066.7,47400.0,52882.2,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:13:31,45.94642365,-129.98379711,16823.560879,21831.645692,233.38,-11.0,2.7,0.95,1519.00,1519.95,HMR2300,7913.3,-22026.7,47386.7,52851.6,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:14:01,45.94642511,-129.98379858,16823.446593,21831.808462,233.18,-10.8,2.8,0.94,1519.01,1519.95,HMR2300,8013.3,-22086.7,47233.3,52754.4,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:14:31,45.94642546,-129.98379893,16823.419568,21831.846799,233.09,-11.0,2.5,0.94,1519.00,1519.94,HMR2300,7860.0,-21846.7,47440.0,52816.8,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:15:01,45.94642412,-129.98379819,16823.476961,21831.697831,233.49,-11.0,2.7,0.95,1519.00,1519.95,HMR2300,7793.3,-21960.0,47260.0,52692.4,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:15:31,45.94642097,-129.98379639,16823.617172,21831.347484,233.40,-11.0,2.5,0.95,1519.00,1519.95,HMR2300,7800.0,-21840.0,47440.0,52805.1,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:16:01,45.94641611,-129.98379383,16823.816063,21830.808331,233.19,-11.2,2.6,0.96,1518.99,1519.95,HMR2300,7793.3,-21840.0,47400.0,52768.2,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:16:31,45.94641008,-129.98379091,16824.043330,21830.137897,233.88,-11.0,2.6,0.94,1519.00,1519.94,HMR2300,7806.7,-22113.3,47260.0,52758.4,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:17:01,45.94640400,-129.98378785,16824.281473,21829.461465,233.43,-10.9,2.5,0.95,1519.00,1519.95,HMR2300,7906.7,-21873.3,47380.0,52780.9,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:17:31,45.94639859,-129.98378521,16824.486671,21828.860528,233.37,-11.1,2.5,0.96,1518.99,1519.95,HMR2300,7866.7,-21833.3,47333.3,52716.4,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:18:01,45.94639493,-129.98378350,16824.620480,21828.453541,232.95,-11.1,2.6,0.95,1518.99,1519.94,HMR2300,7946.7,-21813.3,47473.3,52845.9,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:18:31,45.94639353,-129.98378324,16824.640711,21828.298545,233.60,-10.7,2.5,0.94,1519.00,1519.94,HMR2300,8040.0,-21946.7,47373.3,52825.5,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:19:01,45.94639505,-129.98378478,16824.520272,21828.467285,233.60,-10.9,2.6,0.94,1518.99,1519.93,HMR2300,7813.3,-22113.3,47280.0,52777.3,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:19:31,45.94639927,-129.98378814,16824.259269,21828.936364,233.65,-11.1,2.6,0.99,1518.98,1519.97,HMR2300,7760.0,-22093.3,47353.3,52826.8,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:20:01,45.94640568,-129.98379300,16823.881255,21829.648262,233.48,-11.2,2.5,0.96,1518.98,1519.94,HMR2300,7686.7,-21926.7,47306.7,52704.7,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:20:31,45.94641296,-129.98379848,16823.454170,21830.457257,233.15,-11.2,2.6,0.95,1518.97,1519.92,HMR2300,7820.0,-21826.7,47420.0,52784.6,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:21:01,45.94641931,-129.98380335,16823.075265,21831.163425,233.59,-11.0,2.5,0.95,1518.98,1519.93,HMR2300,7820.0,-21946.7,47380.0,52798.4,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:21:31,45.94642306,-129.98380569,16822.893378,21831.580072,233.73,-11.2,2.6,0.98,1518.97,1519.95,HMR2300,7553.3,-22073.3,47366.7,52800.4,,,,,,,,KM1813,,
J2-1104,EVT,2018/08/22 06:21:42,45.94642350,-129.98380542,16822.914097,21831.629535,233.31,-11.2,2.6,0.96,1518.97,1519.93,HMR2300,7780.0,-21940.0,47466.7,52867.5,,,,,,,,KM1813,DLG,PRESSURE: End pressure measurments at AX-302. PRESSURE End
J2-1104,ASNAP,2018/08/22 06:22:01,45.94642255,-129.98380304,16823.099690,21831.523667,232.86,-12.9,0.6,1.04,1518.96,1520,HMR2300,6413.3,-20240.0,48453.3,52901.0,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:22:31,45.94641634,-129.98379424,16823.784090,21830.833299,233.48,-11.3,2.1,0.95,1518.97,1519.92,HMR2300,7573.3,-21600.0,47540.0,52763.3,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:23:01,45.94640398,-129.98377686,16825.136458,21829.459683,233.15,-11.4,1.4,0.96,1518.98,1519.94,HMR2300,7573.3,-21040.0,47973.3,52929.0,,,,,,,,KM1813,,
J2-1104,EVT,2018/08/22 06:23:20,45.94639323,-129.98376157,16826.326203,21828.264672,232.85,-12.2,0.5,1.00,1518.97,1519.97,HMR2300,7053.3,-20233.3,48333.3,52870.1,,,,,,,,KM1813,DLG,FREE_FORM: MPR placed back in cradle. 
J2-1104,ASNAP,2018/08/22 06:23:31,45.94638612,-129.98375147,16827.112616,21827.474782,233.29,-11.0,1.2,0.94,1518.99,1519.93,HMR2300,7820.0,-20833.3,47980.0,52889.1,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:24:01,45.94636534,-129.98372079,16829.499466,21825.165095,233.30,-10.6,0.5,0.91,1519.01,1519.92,HMR2300,8146.7,-20366.7,48053.3,52823.2,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:24:31,45.94634614,-129.98369107,16831.812643,21823.031381,233.57,-11.0,1.2,0.94,1518.99,1519.93,HMR2300,7806.7,-20773.3,47846.7,52742.6,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:25:01,45.94633459,-129.98367071,16833.396834,21821.747109,234.41,-10.9,2.8,0.94,1518.96,1519.9,HMR2300,7686.7,-22333.3,47146.7,52732.1,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:25:31,45.94633864,-129.98367075,16833.393273,21822.197806,233.93,-10.0,2.7,0.90,1518.98,1519.88,HMR2300,8540.0,-22193.3,47073.3,52738.7,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:26:01,45.94638351,-129.98370605,16830.646972,21827.184106,249.98,-13.3,3.3,4.00,1515.91,1519.91,HMR2300,1100.0,-28466.7,45606.7,53772.9,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:26:31,45.94650264,-129.98384384,16819.924991,21840.425102,315.79,-14.5,2.5,6.45,1514.92,1521.37,HMR2300,-25260.0,-28786.7,39433.3,54970.2,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:27:01,45.94667507,-129.98407949,16801.588101,21859.589607,315.91,-12.7,2.5,9.13,1512.63,1521.76,HMR2300,-25213.3,-27326.7,40660.0,55097.1,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 06:27:31,45.94685024,-129.98431166,16783.522041,21879.059868,316.32,-12.7,2.7,17.90,1503.85,1521.75,HMR2300,-25300.0,-27113.3,41886.7,55943.9,,,,,,,,KM1813,,
J2-1104,EVT,2018/08/22 06:27:55,45.94696045,-129.98445521,16772.352045,21891.308760,316.43,-13.3,2.8,27.48,1494.25,1521.73,HMR2300,-25420.0,-27060.0,42040.0,56087.3,,,,,,,,KM1813,DLG,FREE_FORM: Mini-BPR 5 was left on the benchmark until the second loop. Mini-BPR 12 was deployed on the seafloor by AX-302 and will be swapped on the second loop. 
J2-1104,EVT,2018/08/22 06:29:18,45.94715904,-129.98470189,16753.156416,21913.381586,317.57,-14.0,3.4,65.60,1455.70,1521.3,HMR2300,-26506.7,-27086.7,42026.7,56590.9,,,,,,,,KM1813,DLG,FREE_FORM: Begin transit to AX-309. 
J2-1104,ASNAP,2018/08/22 07:41:31,45.93798995,-129.97144548,17784.688262,20894.276541,285.22,-12.4,2.4,25.80,1497.01,1522.81,HMR2300,-12373.3,-30280.0,45006.7,55637.9,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 07:42:01,45.93806250,-129.97155526,17776.145556,20902.340437,286.78,-12.9,2.8,18.58,1504.79,1523.37,HMR2300,-13326.7,-30560.0,44686.7,55753.1,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 07:42:31,45.93809131,-129.97159120,17773.348834,20905.542316,286.59,-14.2,2.8,8.88,1514.34,1523.22,HMR2300,-14333.3,-30426.7,44473.3,55759.3,,,,,,,,KM1813,,
J2-1104,EVT,2018/08/22 07:42:35,45.93809426,-129.97159296,17773.212261,20905.869896,286.98,-14.3,2.6,10.11,1515.00,1525.11,HMR2300,-14533.3,-30166.7,44486.7,55680.4,,,,,,,,KM1813,DLG,FREE_FORM: Bottom in sight. 
J2-1104,ASNAP,2018/08/22 07:43:01,45.93812507,-129.97163373,17770.039710,20909.293804,280.72,-13.7,1.7,6.39,1518.60,1524.99,HMR2300,-11826.7,-29073.3,45000.0,54864.6,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 07:43:31,45.93814229,-129.97168952,17765.698480,20911.207716,287.06,-13.5,2.8,5.71,1517.38,1523.09,HMR2300,-14066.7,-29980.0,44173.3,55208.3,,,,,,,,KM1813,,
J2-1104,EVT,2018/08/22 07:43:32,45.93814307,-129.97169279,17765.444163,20911.294868,287.16,-13.6,3.1,5.96,1517.15,1523.11,HMR2300,-14713.3,-30693.3,43866.7,55523.4,,,,,,,,KM1813,DLG,FREE_FORM: Lava pillars present. 
J2-1104,ASNAP,2018/08/22 07:44:01,45.93817591,-129.97180683,17756.569579,20914.944530,290.60,-14.4,3.2,5.63,1517.63,1523.26,HMR2300,-16206.7,-30906.7,44506.7,56557.2,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 07:44:31,45.93822473,-129.97189702,17749.551496,20920.371341,290.14,-13.6,2.6,4.00,1518.96,1522.96,HMR2300,-14113.3,-30273.3,44280.0,55465.1,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 07:45:01,45.93824872,-129.97193674,17746.461311,20923.037939,307.46,-13.1,2.7,8.21,1517.16,1525.37,HMR2300,-20986.7,-28926.7,42633.3,55630.9,,,,,,,,KM1813,,
J2-1104,EVT,2018/08/22 07:45:02,45.93824941,-129.97193778,17746.380327,20923.113978,307.63,-13.3,2.8,8.30,1517.13,1525.43,HMR2300,-21206.7,-29006.7,42580.0,55715.0,,,,,,,,KM1813,DLG,FREE_FORM: Many lava pillars and collapse structures present. 
J2-1104,ASNAP,2018/08/22 07:45:31,45.93826883,-129.97195527,17745.018851,20925.272756,308.41,-13.7,2.8,6.40,1516.24,1522.64,HMR2300,-21940.0,-29133.3,42753.3,56195.7,,,,,,,,KM1813,,
J2-1104,EVT,2018/08/22 07:45:56,45.93825972,-129.97193596,17746.521449,20924.260549,307.19,-13.0,2.6,6.58,1516.11,1522.69,HMR2300,-20880.0,-28953.3,42960.0,55855.5,,,,,,,,KM1813,SmartHub,input Brow (port 2) routed to output FG1 (port 1)
J2-1104,EVT,2018/08/22 07:45:56,45.93825972,-129.97193596,17746.521449,20924.260549,307.19,-13.0,2.6,6.58,1516.11,1522.69,HMR2300,-20880.0,-28953.3,42960.0,55855.5,,,,,,,,KM1813,SmartHub,input Sulis (port 1) routed to output FG1 (port 1)
J2-1104,EVT,2018/08/22 07:45:56,45.93825972,-129.97193596,17746.521449,20924.260549,307.19,-13.0,2.6,6.58,1516.11,1522.69,HMR2300,-20880.0,-28953.3,42960.0,55855.5,,,,,,,,KM1813,SmartHub,input Pilot (port 3) routed to output FG2 (port 2)
J2-1104,EVT,2018/08/22 07:45:56,45.93825972,-129.97193596,17746.521449,20924.260549,307.19,-13.0,2.6,6.58,1516.11,1522.69,HMR2300,-20880.0,-28953.3,42960.0,55855.5,,,,,,,,KM1813,SmartHub,input Brow (port 2) routed to output Output 3 (port 3)
J2-1104,ASNAP,2018/08/22 07:46:01,45.93825827,-129.97193233,17746.804344,20924.098804,307.20,-13.0,2.7,6.66,1516.06,1522.72,HMR2300,-20813.3,-29246.7,43226.7,56188.1,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 07:46:31,45.93824978,-129.97190977,17748.559897,20923.155059,307.33,-13.0,2.6,6.74,1515.94,1522.68,HMR2300,-20893.3,-29146.7,43080.0,56053.1,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 07:47:01,45.93824611,-129.97189623,17749.613459,20922.747641,307.23,-13.0,2.7,6.66,1516.02,1522.68,HMR2300,-21053.3,-29173.3,43000.0,56065.4,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 07:47:31,45.93824618,-129.97188855,17750.210856,20922.755553,307.09,-12.9,2.6,6.69,1515.99,1522.68,HMR2300,-20800.0,-29153.3,43173.3,56093.6,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 07:48:01,45.93824809,-129.97188644,17750.374875,20922.967507,307.28,-12.9,2.6,6.68,1515.98,1522.66,HMR2300,-20913.3,-29160.0,43160.0,56128.9,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 07:48:31,45.93825154,-129.97189065,17750.047343,20923.351083,307.07,-12.9,2.6,6.65,1516.02,1522.67,HMR2300,-20886.7,-29100.0,43066.7,56016.1,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 07:49:01,45.93825533,-129.97189806,17749.471026,20923.772635,307.10,-13.0,2.6,6.68,1515.98,1522.66,HMR2300,-20840.0,-29240.0,43186.7,56163.8,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 07:49:31,45.93825935,-129.97190897,17748.622384,20924.218512,306.95,-12.9,2.6,6.66,1515.99,1522.65,HMR2300,-20800.0,-29226.7,43186.7,56142.0,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 07:50:01,45.93826345,-129.97192294,17747.535275,20924.674130,307.01,-13.0,2.6,6.66,1516.00,1522.66,HMR2300,-20813.3,-29193.3,43233.3,56165.5,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 07:50:31,45.93826720,-129.97193755,17746.398339,20925.091967,306.93,-12.9,2.6,6.66,1515.99,1522.65,HMR2300,-20746.7,-29253.3,43233.3,56172.1,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 07:51:01,45.93827436,-129.97196262,17744.446949,20925.887352,306.62,-13.5,2.5,6.59,1516.12,1522.71,HMR2300,-20980.0,-29053.3,43160.0,56098.5,,,,,,,,KM1813,,
J2-1104,ASNAP,2018/08/22 07:51:31,45.93827588,-129.97196479,17744.278679,20926.055688,308.03,-12.7,2.7,10.21,1515.97,1526.18,HMR2300,-20913.3,-29133.3,43246.7,56181.8,,,,,,,,KM1813,,
J2-1104,EVT,2018/08/22 07:51:54,45.93828639,-129.97199779,17741.710359,20927.224774,307.15,-12.8,2.7,9.61,1515.93,1525.54,HMR2300,-20626.7,-29273.3,43280.0,56174.2,,,,,,,,KM1813,DLG,NAV: NAV Doppler Reset
