#fields: DAQ.lowering,DAQ.type,EIC.time,EIC.lat,EIC.lon,EIC.x,EIC.y,DAQ.g,DAQ.p,DAQ.r,DAQ.a,EIC.depth,DAQ.da,MAG.src,MAG.x,MAG.y,MAG.z,MAG.m,CTD.src,CTD.tp,CTD.c,CTD.dp,CTD.s,CTD.svel,CTD.p,DAQ.cruiseid,DAQ.etype,DAQ.evt
,EVT,2014/08/11 01:43:34,,,,,,,,,,0,,,,,,,,,,,,,,TEST,Test Event Button Pressed
,EVT,2014/08/12 05:24:30,,,,,,,,,,0,,,,,,,,,,,,,,TEST,Test Event Button Pressed
,EVT,2014/08/12 07:00:58,,,,,,,,,,0,,,,,,,,,,,,,,TEST,Test Event Button Pressed
J2-786,ASNAP,2014/08/12 07:04:36,45.9166431,-130.0251164,-9.03,-2.65,4.01,-8.6,0.2,0.00,1063.51,1063.51,HMR2300,-27706.7,8720.0,46000.0,54403.1,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:05:17,45.9166421,-130.0251153,-8.94,-2.77,5.12,-8.6,0.0,0.00,1081.60,1081.6,HMR2300,-27686.7,9140.0,45860.0,54343.6,,,,,,,,RB-14-03,,
J2-786,EVT,2014/08/12 07:05:38,45.9166410,-130.0251174,-9.11,-2.89,2.71,-8.2,0.6,0.00,1091.21,1091.21,HMR2300,-27240.0,8053.3,46480.0,54472.6,,,,,,,,RB-14-03,DLG,JASON: Jason in water
J2-786,ASNAP,2014/08/12 07:05:47,45.9166407,-130.0251169,-9.07,-2.92,2.20,-8.5,-0.0,0.00,1095.52,1095.52,HMR2300,-27586.7,8440.0,46140.0,54416.5,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:06:17,45.9166407,-130.0251169,-9.07,-2.92,10.51,-8.3,0.0,0.00,1109.07,1109.07,HMR2300,-27753.3,11093.3,45140.0,54138.1,,,,,,,,RB-14-03,,
J2-786,EVT,2014/08/12 07:06:43,45.9166410,-130.0251161,-9.00,-2.89,4.72,-8.1,-0.1,0.00,1120.68,1120.68,HMR2300,-27466.7,9393.3,45920.0,54325.9,,,,,,,,RB-14-03,DLG,Frame_Grab:
J2-786,ASNAP,2014/08/12 07:06:47,45.9166409,-130.0251156,-8.97,-2.90,6.14,-8.2,-0.4,0.00,1122.19,1122.19,HMR2300,-27326.7,10273.3,45720.0,54245.8,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:07:17,45.9166409,-130.0251150,-8.92,-2.90,7.53,-8.7,0.2,0.00,1135.59,1135.59,HMR2300,-27793.3,10120.0,45453.3,54230.0,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:07:47,45.9166410,-130.0251132,-8.79,-2.89,10.29,-8.4,0.3,0.00,1149.99,1149.99,HMR2300,-27800.0,10993.3,45113.3,54119.4,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:08:17,45.9166410,-130.0251139,-8.84,-2.89,8.62,-8.4,0.2,0.00,1165.01,1165.01,HMR2300,-27953.3,10253.3,45266.7,54181.1,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:08:47,45.9166411,-130.0251133,-8.79,-2.88,10.21,-8.1,0.9,0.00,1180.27,1180.27,HMR2300,-27413.3,10513.3,45540.0,54184.1,,,,,,,,RB-14-03,,
J2-786,EVT,2014/08/12 07:09:17,45.9166411,-130.0251114,-8.65,-2.88,13.34,-7.8,-0.1,0.00,1195.05,1195.05,HMR2300,-27366.7,12453.3,44860.0,54004.1,,,,,,,,RB-14-03,DLG,TXT: Data entry prior to 07:11 was lost due to firewall.
J2-786,ASNAP,2014/08/12 07:09:17,45.9166411,-130.0251114,-8.65,-2.88,13.34,-7.8,-0.1,0.00,1195.05,1195.05,HMR2300,-27340.0,12460.0,44860.0,53992.1,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:09:47,45.9166411,-130.0251122,-8.70,-2.88,11.83,-7.8,-0.6,0.00,1210.52,1210.52,HMR2300,-27240.0,12580.0,44873.3,53980.5,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:10:17,45.9166411,-130.0251129,-8.76,-2.88,10.16,-8.5,0.1,0.00,1226.38,1226.38,HMR2300,-27993.3,10913.3,44986.7,54097.4,,,,,,,,RB-14-03,,
J2-786,EVT,2014/08/12 07:10:18,45.9166410,-130.0251133,-8.79,-2.89,9.64,-8.7,0.2,0.00,1227.35,1227.35,HMR2300,-28100.0,10766.7,44966.7,54106.7,,,,,,,,RB-14-03,DLG,TXT: Descending; re-entering missing data
J2-786,ASNAP,2014/08/12 07:10:47,45.9166411,-130.0251102,-8.55,-2.88,13.66,-7.8,-0.7,0.00,1241.18,1241.18,HMR2300,-27666.7,12580.0,44573.3,53948.9,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:11:17,45.9166410,-130.0251104,-8.57,-2.89,14.49,-8.1,-0.5,0.00,1256.49,1256.49,HMR2300,-27600.0,13306.7,44320.0,53880.3,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:11:47,45.9166411,-130.0251103,-8.55,-2.88,15.01,-8.2,0.6,0.00,1271.70,1271.7,HMR2300,-27993.3,12393.3,44406.7,53936.8,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:12:17,45.9166411,-130.0251094,-8.49,-2.88,16.06,-8.3,0.9,0.00,1287.27,1287.27,HMR2300,-27860.0,12246.7,44540.0,53944.2,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:12:47,45.9166410,-130.0251083,-8.40,-2.89,18.47,-7.9,0.8,0.00,1303.03,1303.03,HMR2300,-27606.7,13500.0,44180.0,53816.8,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:13:17,45.9166410,-130.0251098,-8.52,-2.89,15.55,-8.6,0.1,0.00,1318.84,1318.84,HMR2300,-28180.0,13033.3,43993.3,53846.0,,,,,,,,RB-14-03,,
J2-786,EVT,2014/08/12 07:13:37,45.9166410,-130.0251107,-8.59,-2.89,13.86,-8.6,0.5,0.00,1330.04,1330.04,HMR2300,-28220.0,12093.3,44333.3,53926.4,,,,,,,,RB-14-03,DLG,TXT: Marker 113; maiden voyage of HFS with incubator also have 2 gas-tights 2 IGT's; 2 Majors; 3 HOBO's; 4MTR's 
J2-786,ASNAP,2014/08/12 07:13:47,45.9166410,-130.0251107,-8.59,-2.88,16.54,-9.6,0.6,0.00,1334.35,1334.35,HMR2300,-29706.7,14286.7,42086.7,53459.2,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:14:17,45.9166409,-130.0251094,-8.49,-2.90,15.75,-9.0,0.1,0.00,1346.79,1346.79,HMR2300,-28386.7,13333.3,43640.0,53740.4,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:14:47,45.9166409,-130.0251107,-8.59,-2.90,13.45,-9.3,-0.1,0.00,1361.00,1361,HMR2300,-28613.3,12533.3,43813.3,53809.1,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:15:17,45.9166410,-130.0251129,-8.76,-2.89,9.13,-8.6,0.8,0.00,1375.73,1375.73,HMR2300,-28160.0,10380.0,44960.0,54056.7,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:15:47,45.9166409,-130.0251122,-8.71,-2.90,10.81,-9.3,0.2,0.00,1391.34,1391.34,HMR2300,-28726.7,11446.7,44180.0,53927.0,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:16:17,45.9166407,-130.0251110,-8.61,-2.92,12.87,-10.0,0.1,0.00,1399.92,1399.92,HMR2300,-29313.3,11693.3,43613.3,53834.3,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:16:47,45.9166409,-130.0251151,-8.93,-2.90,5.99,-9.2,0.0,0.00,1399.61,1399.61,HMR2300,-28553.3,9780.0,44860.0,54068.1,,,,,,,,RB-14-03,,
J2-786,EVT,2014/08/12 07:16:47,45.9166409,-130.0251152,-8.94,-2.91,6.02,-9.1,0.0,0.00,1399.61,1399.61,HMR2300,-28453.3,9833.3,44913.3,54069.3,,,,,,,,RB-14-03,DLG,TXT: Plan is Marker 113 sampling; Intnl District sampling and RAS and HOBO recovery; Vixen Launch JASON and APL elevators and APL instrument recovery 
J2-786,ASNAP,2014/08/12 07:17:17,45.9166409,-130.0251152,-8.94,-2.90,5.91,-8.9,0.4,0.00,1404.14,1404.14,HMR2300,-28213.3,9526.7,45226.7,54149.8,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:17:47,45.9166288,-130.0251673,-12.98,-4.25,3.15,-9.0,0.7,0.00,1419.73,1419.73,HMR2300,-28260.0,8440.0,45546.7,54262.0,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:18:17,45.9166069,-130.0252346,-18.20,-6.68,0.37,-9.5,0.0,0.00,1425.75,1425.75,HMR2300,-28233.3,7793.3,45840.0,54398.2,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:18:47,45.9165770,-130.0252919,-22.65,-10.01,0.34,-10.1,0.2,0.00,1429.15,1429.15,HMR2300,-28880.0,7653.3,45353.3,54309.8,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:19:17,45.9164911,-130.0253420,-26.54,-19.55,353.92,-9.0,0.6,0.00,1433.28,1433.28,HMR2300,-27960.0,6053.3,46573.3,54657.8,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:19:47,45.9237247,-129.9875086,2908.65,784.45,354.63,-10.5,0.0,0.00,1434.45,1434.45,HMR2300,-28866.7,5826.7,45320.0,54047.5,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:20:17,45.9237310,-129.9875533,2905.19,785.16,3.74,-9.1,-0.4,0.00,1431.57,1431.57,HMR2300,-28773.3,9366.7,44906.7,54150.2,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:20:47,45.9238017,-129.9875803,2903.09,793.02,359.46,-8.7,-0.4,0.00,1431.60,1431.6,HMR2300,-27973.3,7686.7,46093.3,54462.7,,,,,,,,RB-14-03,,
J2-786,EVT,2014/08/12 07:20:58,45.9238237,-129.9875934,2902.07,795.46,359.80,-9.4,-0.2,0.00,1431.74,1431.74,HMR2300,-28193.3,7646.7,45993.3,54486.0,,,,,,,,RB-14-03,DLG,TXT: Winch activity
J2-786,ASNAP,2014/08/12 07:21:17,45.9238509,-129.9876118,2900.65,798.48,0.93,-9.1,-0.1,0.00,1431.73,1431.73,HMR2300,-28013.3,8233.3,45773.3,54293.0,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:21:47,45.9238782,-129.9876447,2898.09,801.51,0.88,-9.0,-0.4,0.00,1431.72,1431.72,HMR2300,-28240.0,8013.3,45900.0,54484.1,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:22:17,45.9238962,-129.9876801,2895.34,803.51,0.75,-9.0,-0.2,0.00,1431.73,1431.73,HMR2300,-28000.0,8213.3,45973.3,54451.9,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:22:47,45.9239064,-129.9877183,2892.38,804.65,358.57,-8.7,-0.2,0.00,1431.75,1431.75,HMR2300,-27800.0,7306.7,46233.3,54440.3,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:23:17,45.9239109,-129.9877607,2889.09,805.15,356.43,-8.9,-0.1,0.00,1431.75,1431.75,HMR2300,-27840.0,6413.3,46640.0,54694.5,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:23:47,45.9239140,-129.9878049,2885.67,805.50,354.85,-8.7,-0.1,0.00,1431.76,1431.76,HMR2300,-27300.0,6040.0,46973.3,54665.0,,,,,,,,RB-14-03,,
J2-786,EVT,2014/08/12 07:24:01,45.9239150,-129.9878250,2884.10,805.61,353.76,-8.9,-0.1,0.00,1431.74,1431.74,HMR2300,-27720.0,5613.3,46706.7,54602.4,,,,,,,,RB-14-03,DLG,TXT: Small cable problem but winch is fine
J2-786,ASNAP,2014/08/12 07:24:17,45.9239170,-129.9878478,2882.34,805.83,353.07,-9.1,-0.1,0.00,1431.74,1431.74,HMR2300,-27193.3,5520.0,47260.0,54803.8,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:24:47,45.9239222,-129.9878900,2879.07,806.41,351.77,-9.0,-0.1,0.00,1431.71,1431.71,HMR2300,-27020.0,5040.0,47446.7,54833.1,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:25:17,45.9239238,-129.9879304,2875.93,806.59,350.83,-8.4,0.1,0.00,1431.76,1431.76,HMR2300,-26946.7,4413.3,47673.3,54939.5,,,,,,,,RB-14-03,,
J2-786,EVT,2014/08/12 07:25:46,45.9239200,-129.9879684,2872.98,806.16,347.96,-8.5,0.2,0.00,1431.68,1431.68,HMR2300,-26340.0,3593.3,48220.0,55062.5,,,,,,,,RB-14-03,DLG,TXT: Resistance dropped below 1 megaohm forcing the shut down of 2 of 4 heaters on incubator
J2-786,ASNAP,2014/08/12 07:25:47,45.9239200,-129.9879684,2872.98,806.16,347.96,-8.5,0.2,0.00,1431.68,1431.68,HMR2300,-26366.7,3660.0,48153.3,55021.3,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:26:17,45.9238999,-129.9880047,2870.16,803.93,345.68,-9.4,0.0,0.00,1431.56,1431.56,HMR2300,-26626.7,2920.0,48106.7,55061.4,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:26:47,45.9238655,-129.9880403,2867.40,800.11,344.25,-9.2,0.0,0.00,1431.70,1431.7,HMR2300,-26533.3,2313.3,48306.7,55162.5,,,,,,,,RB-14-03,,
J2-786,EVT,2014/08/12 07:27:08,45.9238462,-129.9880653,2865.46,797.96,333.93,-9.4,-0.4,0.00,1431.66,1431.66,HMR2300,-24306.7,-193.3,49886.7,55493.5,,,,,,,,RB-14-03,DLG,TXT: Actual resistance was at 900 kilo-ohms with all 4 heatersm now at 1.4 M-ohms
J2-786,ASNAP,2014/08/12 07:27:17,45.9238394,-129.9880718,2864.95,797.21,336.48,-9.3,-0.1,0.00,1431.67,1431.67,HMR2300,-24893.3,506.7,49406.7,55325.9,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:27:47,45.9238201,-129.9880854,2863.90,795.06,341.85,-8.9,0.1,0.00,1431.76,1431.76,HMR2300,-25540.0,1706.7,48813.3,55117.6,,,,,,,,RB-14-03,,
J2-786,EVT,2014/08/12 07:28:07,45.9238000,-129.9880947,2863.18,792.82,342.05,-9.1,0.1,0.00,1431.64,1431.64,HMR2300,-25913.3,1660.0,48753.3,55237.2,,,,,,,,RB-14-03,DLG,TXT: Fixing winch-related cable problem
J2-786,ASNAP,2014/08/12 07:28:17,45.9237851,-129.9880983,2862.90,791.17,341.92,-9.1,0.2,0.00,1431.57,1431.57,HMR2300,-25713.3,1546.7,48773.3,55158.0,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:28:47,45.9237096,-129.9881052,2862.37,782.78,340.02,-9.2,0.5,0.00,1434.56,1434.56,HMR2300,-25500.0,966.7,48986.7,55234.8,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:29:17,45.9236395,-129.9881115,2861.88,774.99,339.94,-10.1,0.4,0.00,1441.53,1441.53,HMR2300,-26153.3,866.7,48593.3,55191.1,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:29:47,45.9235846,-129.9881286,2860.55,768.88,341.17,-9.1,0.3,0.00,1450.53,1450.53,HMR2300,-26220.0,980.0,48560.0,55195.3,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:30:17,45.9235017,-129.9881311,2860.36,759.67,341.41,-8.4,-0.0,0.00,1454.50,1454.5,HMR2300,-25320.0,1806.7,48386.7,54641.0,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:30:47,45.9233927,-129.9881180,2861.37,747.56,331.77,-10.2,-0.3,0.00,1451.16,1451.16,HMR2300,-24120.0,-573.3,49680.0,55228.7,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:31:17,45.9233788,-129.9880828,2864.11,746.01,340.92,-8.4,-0.1,0.00,1450.13,1450.13,HMR2300,-25006.7,1626.7,49600.0,55571.0,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:31:47,45.9233061,-129.9880780,2864.48,737.93,335.91,-12.5,-0.5,0.00,1452.64,1452.64,HMR2300,-26333.3,-386.7,48493.3,55183.3,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:32:17,45.9232727,-129.9880556,2866.22,734.22,340.06,-10.0,0.4,0.00,1458.44,1458.44,HMR2300,-26026.7,646.7,48573.3,55110.6,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:32:47,45.9232387,-129.9880134,2869.49,730.43,336.15,-9.1,0.1,0.00,1460.82,1460.82,HMR2300,-24386.7,380.0,49586.7,55260.2,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:33:17,45.9232234,-129.9879290,2876.04,728.74,335.42,-9.0,0.0,0.00,1456.81,1456.81,HMR2300,-24040.0,353.3,49746.7,55251.9,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:33:47,45.9231815,-129.9878912,2878.97,724.08,345.49,-9.7,0.5,0.00,1456.52,1456.52,HMR2300,-26920.0,2360.0,47660.0,54788.1,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:34:17,45.9231636,-129.9879022,2878.12,722.09,339.52,-9.5,-0.2,0.00,1457.52,1457.52,HMR2300,-25653.3,1293.3,48586.7,54958.4,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:34:47,45.9231625,-129.9879006,2878.24,721.97,341.21,-9.8,-0.1,0.00,1457.72,1457.72,HMR2300,-26220.0,1720.0,48113.3,54821.0,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:35:17,45.9231620,-129.9879002,2878.27,721.91,341.64,-9.9,-0.2,0.00,1457.77,1457.77,HMR2300,-26253.3,1793.3,48240.0,54950.4,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:35:47,45.9231620,-129.9878997,2878.31,721.91,341.83,-9.9,-0.1,0.00,1457.76,1457.76,HMR2300,-26466.7,1826.7,47900.0,54756.1,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:36:17,45.9231618,-129.9878997,2878.31,721.89,341.80,-9.9,-0.1,0.00,1457.76,1457.76,HMR2300,-26360.0,1860.0,48006.7,54799.2,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:36:47,45.9231617,-129.9878999,2878.30,721.88,341.71,-10.0,-0.0,0.00,1457.80,1457.8,HMR2300,-26493.3,1606.7,48080.0,54919.6,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:37:17,45.9231616,-129.9879001,2878.28,721.87,341.71,-9.9,-0.3,0.00,1457.78,1457.78,HMR2300,-26426.7,1726.7,48106.7,54914.5,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:37:47,45.9231598,-129.9879315,2875.84,721.67,342.10,-6.1,0.7,0.00,1469.61,1469.61,HMR2300,-23526.7,2033.3,49760.0,55079.0,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:38:17,45.9231857,-129.9879893,2871.36,724.55,341.45,-5.0,1.2,0.00,1489.20,1489.2,HMR2300,-22906.7,1286.7,50320.0,55303.5,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:38:47,45.9232190,-129.9880608,2865.81,728.24,341.33,-5.7,1.2,0.00,1506.44,1506.44,HMR2300,-23746.7,1373.3,50113.3,55471.9,,,,,,,,RB-14-03,,
J2-786,EVT,2014/08/12 07:39:06,45.9232288,-129.9880834,2864.06,729.34,342.49,-9.4,0.1,0.00,1516.78,1516.78,HMR2300,-27120.0,1660.0,48126.7,55266.9,,,,,,,,RB-14-03,DLG,TXT: Bottom in sight
J2-786,ASNAP,2014/08/12 07:39:17,45.9232306,-129.9880904,2863.51,729.54,342.45,-9.7,0.0,0.00,1517.18,1517.18,HMR2300,-27706.7,993.3,48566.7,55922.9,,,,,,,,RB-14-03,,
J2-786,EVT,2014/08/12 07:39:22,45.9232302,-129.9880934,2863.28,729.49,342.33,-10.0,-0.2,0.00,1517.04,1517.04,HMR2300,-27826.7,1066.7,48446.7,55879.7,,,,,,,,RB-14-03,DLG,TXT: Light staining
J2-786,ASNAP,2014/08/12 07:39:47,45.9232279,-129.9881017,2862.64,729.24,342.07,-9.9,0.3,0.00,1512.98,1512.98,HMR2300,-27193.3,1246.7,48193.3,55350.1,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:40:17,45.92322132,-129.98805540,2866.23,728.54,340.82,-9.8,-0.4,0.00,1516.68,1516.68,HMR2300,-27313.3,1040.0,48466.7,55642.8,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:40:47,45.92322125,-129.98805210,2866.49,728.54,342.15,-9.9,-0.0,0.00,1516.36,1516.36,HMR2300,-27253.3,1446.7,48293.3,55471.5,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:41:17,45.92322026,-129.98805129,2866.55,728.43,341.62,-9.9,-0.4,0.00,1518.48,1518.48,HMR2300,-27740.0,1226.7,48120.0,55556.7,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:41:47,45.92322102,-129.98805064,2866.60,728.51,342.07,-11.3,-0.0,0.00,1518.57,1518.57,HMR2300,-28746.7,693.3,47766.7,55754.0,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:42:17,45.92322304,-129.98805173,2866.51,728.73,342.24,-11.2,-0.0,0.00,1517.27,1517.27,HMR2300,-28500.0,1033.3,47540.0,55438.0,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:42:47,45.92322431,-129.98805344,2866.38,728.88,342.38,-10.5,3.1,0.00,1517.50,1517.5,HMR2300,-27620.0,-1260.0,48240.0,55601.7,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:43:17,45.92322589,-129.98805713,2866.10,729.05,342.35,-10.6,3.5,0.00,1517.03,1517.03,HMR2300,-27953.3,-1673.3,48306.7,55836.6,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:43:47,45.92322850,-129.98806159,2865.75,729.34,342.26,-10.7,3.7,0.00,1516.26,1516.26,HMR2300,-28173.3,-1780.0,48213.3,55869.8,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:44:17,45.92323115,-129.98806871,2865.20,729.64,342.23,-10.5,0.8,0.00,1515.32,1515.32,HMR2300,-27560.0,720.0,47973.3,55330.9,,,,,,,,RB-14-03,,
J2-786,EVT,2014/08/12 07:44:18,45.92323119,-129.98806898,2865.18,729.64,342.15,-10.7,1.1,0.00,1515.27,1515.27,HMR2300,-27946.7,273.3,47846.7,55411.1,,,,,,,,RB-14-03,DLG,TXT: Bouyancy is good; maybe a little light; which is good; still not light enough for major samplers 
J2-786,ASNAP,2014/08/12 07:44:47,45.92323267,-129.98807528,2864.69,729.80,341.48,-10.4,-0.4,0.00,1518.91,1518.91,HMR2300,-28120.0,1080.0,48206.7,55819.2,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:45:17,45.92323599,-129.98808343,2864.06,730.17,342.09,-9.4,-0.1,0.00,1518.37,1518.37,HMR2300,-27413.3,1240.0,48700.0,55899.2,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:45:47,45.92323630,-129.98809362,2863.27,730.21,336.33,-8.2,-1.1,0.00,1517.81,1517.81,HMR2300,-25080.0,-6.7,50186.7,56104.4,,,,,,,,RB-14-03,,
J2-786,EVT,2014/08/12 07:45:53,45.92323413,-129.98809670,2863.03,729.97,335.73,-8.3,0.2,0.00,1518.00,1518,HMR2300,-24733.3,-1233.3,50446.7,56197.2,,,,,,,,RB-14-03,DLG,TXT: Observed strange synchronous temperature dip in all 4 incubators
J2-786,ASNAP,2014/08/12 07:46:17,45.92321896,-129.98807108,2865.01,728.28,186.84,-8.2,0.1,0.00,1518.10,1518.1,HMR2300,15900.0,18046.7,49600.0,55124.0,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:46:47,45.92316683,-129.98808621,2863.84,722.49,179.17,-7.7,-0.3,0.00,1518.56,1518.56,HMR2300,15980.0,19466.7,47900.0,54117.7,,,,,,,,RB-14-03,,
J2-786,EVT,2014/08/12 07:47:02,45.92313572,-129.98809242,2863.36,719.03,179.14,-8.8,0.1,0.00,1518.65,1518.65,HMR2300,14420.0,19046.7,48153.3,53753.7,,,,,,,,RB-14-03,DLG,TXT: Crab
J2-786,ASNAP,2014/08/12 07:47:17,45.92310281,-129.98809809,2862.92,715.37,179.57,-8.7,-0.0,0.00,1518.52,1518.52,HMR2300,13820.0,18806.7,48813.3,54105.7,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:47:47,45.92304006,-129.98811622,2861.51,708.40,178.75,-7.6,0.3,0.00,1518.04,1518.04,HMR2300,15300.0,18780.0,49453.3,55067.3,,,,,,,,RB-14-03,,
J2-786,EVT,2014/08/12 07:47:59,45.92301667,-129.98812526,2860.81,705.80,179.84,-9.3,-0.2,0.00,1518.31,1518.31,HMR2300,13993.3,19033.3,49506.7,54854.3,,,,,,,,RB-14-03,DLG,TXT: Observing tube worms' some microbial mat; getting there
J2-786,ASNAP,2014/08/12 07:48:17,45.92297321,-129.98812150,2861.10,700.97,178.31,-10.7,0.0,0.00,1517.89,1517.89,HMR2300,12800.0,19253.3,49140.0,54307.2,,,,,,,,RB-14-03,,
J2-786,EVT,2014/08/12 07:48:45,45.92290589,-129.98811536,2861.58,693.48,176.63,-9.8,-0.7,0.00,1517.69,1517.69,HMR2300,13753.3,20780.0,48480.0,54509.4,,,,,,,,RB-14-03,DLG,TXT: Looking for floating marker; white diamond; marker 62 (for site Marker 113 based on long gone marker)
J2-786,ASNAP,2014/08/12 07:48:47,45.92289892,-129.98811173,2861.86,692.71,176.55,-9.9,-0.4,0.00,1517.74,1517.74,HMR2300,13266.7,20526.7,48380.0,54203.1,,,,,,,,RB-14-03,,
J2-786,ASNAP,2014/08/12 07:49:17,45.92282230,-129.98809248,2863.35,684.19,179.04,-9.3,-0.0,0.00,1518.52,1518.52,HMR2300,13746.7,19366.7,48860.0,54326.2,,,,,,,,RB-14-03,,
J2-786,EVT,2014/08/12 07:49:18,45.92281906,-129.98809221,2863.37,683.83,179.38,-10.2,-0.2,0.00,1518.49,1518.49,HMR2300,13353.3,19360.0,48953.3,54309.8,,,,,,,,RB-14-03,DLG,HIGHLIGHTS: Record SciCam Starting highlights
J2-786,ASNAP,2014/08/12 07:49:47,45.92277013,-129.98809807,2862.92,678.39,179.27,-8.3,-0.1,0.00,1517.78,1517.78,HMR2300,15506.7,19446.7,48293.3,54322.0,,,,,,,,RB-14-03,,
J2-786,EVT,2014/08/12 07:50:06,45.92273819,-129.98809494,2863.16,674.84,178.30,-8.1,-0.2,0.00,1517.80,1517.8,HMR2300,15806.7,20213.3,47066.7,53606.9,,,,,,,,RB-14-03,DLG,HIGHLIGHTS: End Highlights
J2-786,ASNAP,2014/08/12 07:50:17,45.92273479,-129.98809945,2862.81,674.47,178.33,-8.4,-0.4,0.00,1517.75,1517.75,HMR2300,14926.7,19440.0,47646.7,53581.0,,,,,,,,RB-14-03,,
